id,intitule,description,dateCreation,dateActualisation,romeCode,romeLibelle,appellationlibelle,typeContrat,typeContratLibelle,natureContrat,experienceExige,experienceLibelle,alternance,nombrePostes,accessibleTH,lieuTravail.libelle,entreprise.entrepriseAdaptee,origineOffre.origine,origineOffre.urlOrigine,origineOffre.partenaires,codeNAF,secteurActivite,secteurActiviteLibelle,lieuTravail.latitude,lieuTravail.longitude,lieuTravail.codePostal,lieuTravail.commune,entreprise.nom,entreprise.description,dureeTravailLibelle,dureeTravailLibelleConverti,qualificationCode,qualificationLibelle,salaire.libelle,experienceCommentaire,formations,langues,competences,offresManqueCandidats,contact.nom,contact.coordonnees1,contact.coordonnees2,contact.coordonnees3,agence.courriel,permis,qualitesProfessionnelles,entreprise.url,salaire.commentaire,salaire.complement1
0590789,Menuisier bois (H/F),"Missions

Sous la responsabilité du chef d'atelier et du chef de chantier :


 Phase de préparation : étude, plans, épure.
 Réalisation et/ou restauration en atelier de menuiseries en bois : fenêtres, portes, parquets, escaliers, boiseries.
 Vérification de la qualité des éléments fabriqués et/ou restaurés
 Pose sur site des menuiseries


 

Profil


 Formation initiale en menuiserie ou ébénisterie
 Connaissances sur les techniques de fabrication et sur l'utilisation des machines traditionnelles
 Expérience significative dans la réalisation et/ou restauration de menuiseries extérieures et intérieures traditionnelles en bois
 Esprit d'équipe, autonomie et minutie


 

Rémunération

 Selon profil et expérience",2022-03-11T16:50:45.000Z,2023-11-16T05:48:28.000Z,H2206,Réalisation de menuiserie bois et tonnellerie,Menuisier / Menuisière,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée,False,1,False,76 - YERVILLE,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/0590789,"[{'nom': 'FFB Normandie', 'url': 'https://emploi.normandie.construction/offre/menuisier-fabricant-qualifie', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/ffb_normandie80.png'}]",,,,49.666639,0.892262,76760,76752,,"Les Ateliers Christophe Bénard mêlent l'expertise ancestrale des techniques anciennes aux savoir-faire les plus contemporains.

Dans le strict respect de la tradition, nous offrons à nos clients des prestations sur mesure de fabrication et/ou de restauration traditionnelle des menuiseries du Moyen Âge à nos jours : portes, fenêtres, parquets, boiseries, mobilier liturgique (stalles, boiseries, retables, confessionnaux, chaire à prêcher).

Spécialiste de la men...",,,3,"Ouvrier qualifié (P1,P2)",,,,,,,,,,,,,,,,
129NZQV,Carrossier-peintre / Carrossière-peintre,"Le Garage Peugeot De Brito Dutech recrute un ou une Carrossier-peintre / Carrossière-peintre	en CDI à temps plein !

Nous sommes passionnés de voitures anciennes, de collection et sportives.
Comme nous, la passion de l'auto vous anime. 

Les horaires de travail : du mardi au vendredi de 08h-12h  14h-18h et le samedi de 09h -12h.
L'esprit d'équipe, d'initiative et la rigueur sont nécessaires pour ce poste.

Vous êtes soit débutant et diplômé en mécanique ou bien n'avez pas de diplôme mais une expérience d'au moins deux ans dans le métier.",2022-03-10T15:15:33.000Z,2024-01-10T10:15:27.000Z,I1606,Réparation de carrosserie,Carrossier-peintre / Carrossière-peintre,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,False,1,False,32 - GIMONT,False,1,https://candidat.pole-emploi.fr/offres/recherche/detail/129NZQV,,45.20A,45,Entretien et réparation de véhicules automobiles légers,43.624134,0.879493,32200,32147,DE BRITO DUTECH,Agent PEUGEOT et passionné de voitures anciennes et sportives.,35H Travail en journée,Temps plein,6,Employé qualifié,,,"[{'codeFormation': '23607', 'domaineLibelle': 'peinture carrosserie', 'niveauLibelle': 'CAP, BEP et équivalents', 'exigence': 'E'}]",,"[{'code': '118291', 'libelle': 'Caractéristiques des matériaux de carrosserie', 'exigence': 'S'}, {'code': '107097', 'libelle': 'Fixer des éléments de carrosserie', 'exigence': 'S'}, {'code': '107098', 'libelle': 'Contrôler la géométrie des châssis, coques, berceaux et redresser les éléments de carrosserie déformés ou les remplacer', 'exigence': 'S'}, {'code': '107099', 'libelle': 'Remplacer les vitres ou réparer les impacts et fissures', 'exigence': 'S'}, {'code': '107100', 'libelle': 'Préparer les surfaces avant peinture du véhicule', 'exigence': 'S'}]",True,Pôle Emploi L'ISLE JOURDAIN,12 RUE ROGER COUDERC,32600 L ISLE JOURDAIN,"Pour postuler, utiliser le lien suivant : https://candidat.pole-emploi.fr/offres/recherche/detail/129NZQV","Pour postuler, utiliser le lien suivant : https://candidat.pole-emploi.fr/offres/recherche/detail/129NZQV","[{'libelle': 'B - Véhicule léger', 'exigence': 'E'}]","[{'libelle': ""Faire preuve d'autonomie"", 'description': ""Capacité à prendre en charge son activité sans devoir être encadré de façon continue (le cas échéant, à solliciter les autres acteurs de l'entreprise).""}, {'libelle': 'Faire preuve de réactivité', 'description': ""Capacité à réagir rapidement face à des évènements et à des imprévus, en hiérarchisant les actions, en fonction de leur degré d'urgence / d'importance.""}, {'libelle': 'Travailler en équipe', 'description': ""Capacité à travailler et à se coordonner avec les autres au sein de l'entreprise pour réaliser les objectifs fixés.""}]",https://concessions.peugeot.fr/gimont,SELON EXPERIENCE ET DIPLOME,Autre
0441358,educateur jeunes enfants eje H/F - EC9293,"educateur jeunes enfants eje H/F - EC9293 - Organiser, animer et dynamiser des activités pédagogiques avec l'équipe.
- Veiller à la qualité d'accueil proposé à l'enfant et au suivi de son développement dans les différentes activités proposées, veiller à son bien-être, son confort, et son épanouissement.
- Accompagner l'équipe dans sa connaissan ... t, dans le repérage de ses besoins, de ses demandes, de son comportement et des réponses à lui apporter.
- Accompagner l'équipe dans la prise en charge des enfants porteu ... 
- Participer à la construction et à l'évolution du projet pédagogique et veiller à son application par l'équipe.
- Participer et animer des réunions d'équipe pour la partie qui la concerne. 
- Gérer le matériel pédagogique avec ses collègues : utilisation, stock, commande -
- Prendre contact avec les partenaires pédagogiques : bibliothèque - médiathèque -ludothèque, conservatoire de musique, écoles maternelles -
- Encadrer les étudiantes éducatric ... ts.
- Accompagner les parents et leur transmettre les observations faites en lien avec la direction de la crèche.
- Participer et animer des réunions de parents. 
- Animer des projets et prendre des initiatives sous la responsabilité de la directrice.
- Travailler en collaboration avec la directrice sur le suivi des enfants et les relations avec les familles.",2022-03-09T19:44:37.000Z,2023-12-22T02:50:03.000Z,K1202,Éducation de jeunes enfants,Éducateur / Éducatrice de jeunes enfants,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 2 An(s),False,1,False,92 - BAGNEUX,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/0441358,"[{'nom': 'EMPLOI COLLECTIVITES', 'url': 'https://www.emploi-collectivites.fr/offre-emploi-territoriale-bagneux/educateur-jeunes-enfants-eje-53751?prov=PE', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/emploicollectivites80.png'}]",,,,48.797787,2.310168,92220,92007,Mairie de BAGNEUX,,,,,,,,,,,,,,,,,,,,,
0219278,Poissonnier (H/F),"Vous souhaitez intégrer une entreprise responsable, avec de fortes valeurs humaines et o&ugrave; vos idées seront écoutées ? Vous souhaitez partager votre savoir-faire avec une clientèle locale ? Alors n'hésitez plus et devenez le prochain poissonnier H F.
Fier de vos missions
Spécialiste des produits de la pêche : les crustacés, les coquillages et les poissons n'ont aucun secret pour vous ! Vous avez l'art de les préparer et de les vendre.
Le rayon marée est votre terrain d'expression ! Vous créez un étal attractif faisant la part belle aux produits de nos producteurs locaux et vous valorisez notre engagement pour "" Le meilleur du local "".
Vous participez à la gestion des marchandises du rayon (animation, stocks, commandes...).
La personne de référence pour vos clients, c'est vous ! Vous les conseillez sur vos produits de la mer et leur donnez des idées de recettes.
Garantir l'hygiène, le respect de la chaine du froid et la sécurité alimentaire fait partie de votre quotidien. Votre personnalité
Pour fidéliser votre clientèle, vous possédez de bonnes qualités relationnelles et vous avez envie de partager votre passion pour votre métier.
Votre sens de l'accueil et votre sourire sont vos meilleurs atouts. Vous êtes fier de pratiquer un "" commerce autrement "".
Vous épanouir à nos c&ocirc;tés
nous souhaitons vous donner les moyens de réaliser votre potentiel : vous êtes formé et accompagné au quotidien par votre manager pour comprendre et développer l'activité du rayon marée.
Osez être acteur de votre projet professionnel ! Grâce à notre organisme de formation interne, nous vous aidons à développer vos compétences, et faisons ensemble progresser votre carrière.
Cette offre vous interpelle ? Alors parlez-nous de vous ! Adressez-nous votre candidature dès maintenant.",2022-03-05T19:07:11.000Z,2023-12-19T17:53:24.000Z,D1105,Poissonnerie,Poissonnier / Poissonnière,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,False,1,False,95 - GONESSE,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/0219278,"[{'nom': 'DISTRIJOB', 'url': 'https://www.distrijob.fr/offre-emploi/poissonnier-gonesse-1390229.aspx?utm_source=pole-emploi&utm_medium=referral&utm_campaign=mareyeur', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/distrijob80.png'}]",,,,48.985195,2.457867,95500,95277,Leclerc Gonesse,"Hypermarché 6000 m&sup2;, au sein d'un centre commercial de proximité et proche du golf de Gonesse (95500), 200 personnes, enseigne nationale E.LECLERC recherche :",,,,,,,,,,,,,,,,,,,,
0146504,Agent / Agente à domicile (H/F),"Intervention au domicile de familles momentanément fragilisées, pour aide dans la gestion du quotidien (tâches ménagères, préparation des repas, aide aux courses...). Ce poste nécessite des déplacements quotidiens sur tout le territoire. Prise en charge des déplacements, mutuelle, CSE. Expérience du ménage demandée.  Plus d&#39;informations sur notre site www.u2af54.fr",2022-03-04T08:42:17.000Z,2024-01-08T08:21:59.000Z,K1304,Services domestiques,Agent / Agente à domicile,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,False,1,False,54 - Meurthe et Moselle,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/0146504,"[{'nom': 'UDES', 'url': 'https://www.emploi-ess.fr/poleemploi-CR1770', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/udes80.png'}]",,,,,,,,U2AF-54,"L&#39;U2AF-54 est une association d&#39;aide aux familles momentanément fragilisées ou défavorisées.  Nous intervenons sur toute la Meurthe-et-Moselle. Interventions à domicile, actions collectives, Espaces de Vie Sociale, Contrats Locaux d&#39;Accompagnement à la scolarité, structures d&#39;accueil Petite Enfance.  Notre dispositif expérimental  ""NANNY A DOM&#39;54"" vient en aide aux familles ayant subitement perdu leur mode de garde (intervention temporaire).
Nous recherchons ...",,,,,,,,,,,,,,,,,,,,
0121662,Assistant / Assistante accueil petite enfance (H/F),"Auxiliaire petite enfance (H/F)
Vous êtes diplômé.e de la petite enfance ? (CAP AEPE, CAP PETITE ENFANCE)
Vous souhaitez réaliser des remplacements en crèche et/ou écoles? Acquérir une première expérience ? Ou tout simplement vous faire connaître de différentes crèches et des établissements scolaires sur la région Nantaise ? 
Alors ce poste est fait pour vous !
Vos principales missions : Assurer l'encadrement et la sécurité d'un groupe d'enfant (0 à 3 ans), prévoir, organiser et animer des activités adaptées au développement des enfants (jeux, exercices, ateliers.).
AGEPLA est un réseau de 80 associations, dont des crèches associatives qui nous font régulièrement appel pour des besoins en remplacement. 
Les postes à pourvoir sont des CDD à durée variable
Alors, à très vite !
Poste en CDD",2022-03-03T20:58:33.000Z,2023-11-24T10:51:36.000Z,K1303,Assistance auprès d'enfants,Assistant / Assistante accueil petite enfance,CDD,Contrat à durée déterminée - 20 Jour(s),Contrat travail,E,Expérience exigée,False,1,False,44 - NANTES,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/0121662,"[{'nom': 'OUESTFRANCE', 'url': 'https://www.ouestfrance-emploi.com/offre-d-emploi/auxiliaire-petite-enfance-h-f-10097289/?at_medium=affiliate&at_campaign=pole-emploi#lieu=18998', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/ouestfrance80.png'}]",78.30Z,78,Autre mise à disposition de ressources humaines,47.239367,-1.555335,44000,44109,,"AGEPLA est un groupement d'employeurs dont l'objectif est de répondre aux besoins en compétences des TPE/PME, en mettant du personnel à disposition en temps partagé.",,,,,,,,,,,,,,,,,,,,
9520895,CHAUDRONNIER/SOUDEUR ((H/F)),"RESPONSABILITÉS : 

La mission Êtes-vous prêt à mettre en forme, assembler et finir des pièces métalliques en tant que chaudronnier/soudeur (H/F) ?
Rejoignez une équipe dynamique où vous pourrez exprimer votre savoir-faire en travaillant le métal de manière artisanale et précise.
- Préparation et fabrication minutieuse de pièces métalliques
- Découpage de feuilles de métal en suivant un tracé spécifique
- Façonnage des pièces par pliage, cintrage, perçage et emboutissage
- Assemblage des éléments obtenus par soudure, boulonnage et rivetage
- Travaux de finition tels que traçage, perçage, chanfreinage et meulage sur les pièces et sous-ensembles.

PROFIL RECHERCHÉ : 

Profil recherché Chaudronnier/Soudeur (H/F) confirmé, doté d'une solide expertise technique, apte à préparer, fabriquer, façonner et assembler avec précision des pièces métalliques.
- Expérience confirmée (3-5 ans) en chaudronnerie et soudure
- Compétence avérée en découpe de feuilles de métal
- Capacité à réaliser pliage, cintrage, perçage, emboutissage
- Maîtrise de l'assemblage par soudure, boulonnage, rivetage
- Habileté à effectuer traçage, perçage, chanfreinage, meulage
- Formation ou certification pertinente en chaudronnerie ou soudure
Ce que nous offrons :  - Contrat : Intérim
 - Date de démarrage du contrat : Dès que possible
 - Durée du contrat : 3 mois
 - Salaire : entre 11.65 et 13.5 €/heure
 - Mission en Temps plein : 35h/semaine
Candidatez maintenant et nous vous recontacterons le plus rapidement possible !",2022-02-18T16:53:28.000Z,2024-01-06T20:52:47.000Z,H2902,Chaudronnerie - tôlerie,Chaudronnier / Chaudronnière,MIS,Mission intérimaire - 3 Mois,Contrat travail,D,Débutant accepté,False,1,False,34 - MONTPELLIER,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/9520895,"[{'nom': 'BEETWEEN', 'url': 'https://candidature.beetween.com/apply/job/ttay1lifsl8/chaudronnier-soudeur-h-f', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/beetween80.png'}]",78.20Z,78,Activités des agences de travail temporaire,43.610476,3.87048,34000,34172,ATRIUM,"Qui sommes-nous ? Au sein du renommé Groupe ATOLL, l'agence ATRIUM est votre partenaire privilégié pour vos ambitions professionnels en intérim, CDD et CDI. Dynamique, proche de vous et réactive, notre équipe vous accompagne avec engagement dans tous les secteurs d'activité.""
Implanté dans la vivante ville d'ATRIUM, connue pour sa richesse historique, nous favorisons une relation de proximité et construisons avec vous des opportunités correspondantes à vos aspirations.
D...",35 H  Travail en journée,Temps plein,4,"Ouvrier qualifié (P3,P4,OHQ)",,,,,,,,,,,,,,,,
9517268,CHARPENTIER BOIS ((H/F)),"RESPONSABILITÉS : 

La mission Êtes-vous prêt(e) à prendre en charge la création et la rénovation de structures en bois en tant que Charpentier Bois (H/F) ?
Embarquez dans une aventure artisanale engagée où la maîtrise des techniques de menuiserie se conjugue avec l'art du détail.
- Interpréter et utiliser efficacement les plans et croquis fournis.
- Tailler précisément le bois massif ou stratifié pour répondre aux exigences spécifiques du projet.
- Assembler soigneusement les éléments structurels pour une construction solide et esthétique.
- Installer avec compétence des structures de murs en ossature bois.
- Effectuer des travaux d'entretien et de rénovation pour maintenir la vitalité des structures en bois existantes.

PROFIL RECHERCHÉ : 

Profil recherché Nous recherchons un Charpentier Bois (H/F) confirmé, passionné et déterminé, maîtrisant la lecture de plans, l'assemblage de structures et la rénovation de structures en bois.
- Profil confirmé avec 3 à 5 ans d'expérience en charpenterie
- Expert en lecture et interprétation de plans architecturaux
- Habile dans le travail du bois massif et stratifié
- Maîtrise de l'assemblage d'éléments structurels en bois
- Capacité à réaliser des travaux d'entretien et de rénovation sur des structures en bois
- Détenteur(drice) d'une formation ou certification pertinente en charpenterie
Ce que nous offrons :  - Contrat : Intérim
 - Date de démarrage du contrat : Dès que possible
 - Durée du contrat : 3 mois
 - Salaire : entre 11.65 et 14.20€/heure
 - Mission en Temps plein : 35h/semaine
Candidatez maintenant et nous vous recontacterons le plus rapidement possible !",2022-02-18T16:42:40.000Z,2024-01-06T20:52:47.000Z,F1608,Pose de revêtements rigides,Poseur / Poseuse de parquet,MIS,Mission intérimaire - 3 Mois,Contrat travail,D,Débutant accepté,False,1,False,34 - MONTPELLIER,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/9517268,"[{'nom': 'BEETWEEN', 'url': 'https://candidature.beetween.com/apply/job/2tvsfcz26p8/charpentier-bois-h-f', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/beetween80.png'}]",78.20Z,78,Activités des agences de travail temporaire,43.610476,3.87048,34000,34172,ATRIUM,"Qui sommes-nous ? Faisant partie du Groupe ATOLL, ATRIUM est votre agence de recrutement dédiée, offrant les meilleures opportunités de travail en intérim, CDD et CDI dans de multiples secteurs diversifiés, et engagée envers les entreprises de la ville.
Faites partie d'une entreprise spécialisée en charpente, où chaque projet est un nouvel défi à relever avec passion et expertise.",35 H  Travail en journée,Temps plein,4,"Ouvrier qualifié (P3,P4,OHQ)",,,,,,,,,,,,,,,,
9516926,ÉLECTRICIEN ((H/F)),"RESPONSABILITÉS : 

La mission Êtes-vous prêt à relever le défi en tant qu'Électricien (H/F) et à prendre en charge diverses installations électriques en respectant les normes de sécurité ?
Relevez le défi de contribuer à l'équipement électrique des bâtiments neufs ou en rénovation, tout en respectant les normes de sécurité en vigueur.
- Assurer la pose des pieuvres, le passage des gaines, l'installation des boîtes de dérivation et le raccordement des tableaux électriques.
- Construire des chemins de câbles et établir les installations électriques dans le bâtiment.
- Installer des luminaires, prises et interrupteurs pour un éclairage optimal.
- Gérer la mise en service sur le chantier pour assurer une transition en douceur.
- Contrôler régulièrement la qualité de l'installation pour une durabilité et une performance maximales.

PROFIL RECHERCHÉ : 

Profil recherché Électricien(ne) confirmé(e) ayant une connaissance approfondie des normes de sécurité et des techniques d'installation électrique, capable de diriger la mise en service sur le chantier et veillant au respect des standards de qualité.
- Expérience professionnelle de 3 à 5 ans en tant qu'électricien(ne)
- Capable de lire et d'exploiter efficacement un plan
- Maîtrise de l'installation de pieuvres, gaines, boites de dérivation et des raccordements de tableaux électriques
- Expérience en pose de luminaires, prises et interrupteurs, et vérification de la qualité de l'installation
- Possède une formation ou une certification pertinente en installation électrique
- Engagement à respecter les réglementations techniques et les normes de sécurité
Ce que nous offrons :  - Contrat : Intérim
 - Date de démarrage du contrat : Dès que possible
 - Durée du contrat : 3 mois
 - Salaire : entre 11.65€ et 14.20€/heure
 - Mission en Temps plein : 35h/semaine
Candidatez maintenant et nous vous recontacterons le plus rapidement possible !",2022-02-18T16:41:39.000Z,2024-01-06T20:52:45.000Z,F1602,Électricité bâtiment,Électricien / Électricienne du bâtiment,MIS,Mission intérimaire - 3 Mois,Contrat travail,D,Débutant accepté,False,1,False,34 - MONTPELLIER,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/9516926,"[{'nom': 'BEETWEEN', 'url': 'https://candidature.beetween.com/apply/job/085m8evd6y8/electricien-h-f', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/beetween80.png'}]",78.20Z,78,Activités des agences de travail temporaire,43.610476,3.87048,34000,34172,ATRIUM,"Qui sommes-nous ? Faisant partie du réseau renommé du Groupe ATOLL, ATRIUM est votre agence de recrutement polyvalente basée à Thonon, prête à vous ouvrir les portes d'opportunités variées en intérim, CDD et CDI. Au cœur de La Haute-Savoie, connue pour sa beauté naturelle époustouflante, nous servons une multitude de secteurs et prouvons notre compétence et fiabilité avec plus de 2000 entreprises satisfaites chaque année.
Découvrez l'univers passionnant de l'industrie de...",35 H  Travail en journée,Temps plein,4,"Ouvrier qualifié (P3,P4,OHQ)",,,,,,,,,,,,,,,,
9316928,Chef de rayon boucherie (H/F),"Sous la responsabilité du directeur, vous assurez la gestion de vos rayons (LS et Trad.) et le management de votre équipe (6 personnes) dans le respect de la politique commerciale définie par l'enseigne et par votre direction.
Vous gérez intégralement votre compte d'exploitation (CA, marge et frais).
 Issu d'une formation en Boucherie, vous avez une première expérience réussie en Hypermarché ou en supermarché de préference chez un indépendant.",2022-02-15T20:19:32.000Z,2023-12-23T18:05:06.000Z,D1502,Management/gestion de rayon produits alimentaires,Chef de rayon boucherie,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée,False,1,False,15 - AURILLAC,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/9316928,"[{'nom': 'DISTRIJOB', 'url': 'https://www.distrijob.fr/offre-emploi/chef-de-rayon-boucherie-aurillac-1376858.aspx?utm_source=pole-emploi&utm_medium=referral&utm_campaign=chef-de-rayon-boucherie-charcuterie', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/distrijob80.png'}]",,,,44.918771,2.435053,15000,15014,Palmer International,"Supermarché indépendant de 1 900 m&sup2; recherche un e
Chef de rayon Boucherie (Trad et LS ) H F",,,,,,,,,,,,,,,,,,,,
9102335,MENUISIER POSEUR (H/F),"RESPONSABILITÉS : 

La mission Êtes-vous prêt(e) à assumer le rôle de Menuisier Poseur H/F et à relever des défis dans nos chantiers en constante évolution ?
Notre client recherche une personne compétente et investie pour rejoindre son équipe afin de gérer une variété de tâches liées à la menuiserie.
- L'assimilation du planning de pose et l'étude minutieuse des plans de chantier
- La pose de menuiseries intérieures et extérieures avec précision
- L'assurance d'une finition de qualité remarquable pour chaque projet
- Le contrôle de la bonne qualité des éléments utilisés
- La participation active au bon fonctionnement de l'atelier et à l'entretien des équipements.

PROFIL RECHERCHÉ : 

Profil recherché Menuisier Poseur Confirmé H/F avec minutie, souci du détail et compétences techniques, aimant travailler en équipe et doté d'une maîtrise impeccable de l'organisation des chantiers.
Compétences et qualités requises pour ce poste :
- Expérience confirmée (3 à 5 ans) dans la pose de menuiseries intérieures et extérieures
- Maîtrise de la lecture des plans de chantier
- Perfectionniste, assurant une finition de qualité supérieure
- Être capable de contrôler la bonne qualité des éléments installés
- Sens du travail en équipe et du maintien d'un environnement de travail propre et sûr
- Certifié en techniques de menuiserie ou formation équivalente particulièrement appréciable.
Ce que nous offrons :  - Contrat : Intérim
 - Date de démarrage du contrat : Dès que possible
 - Durée du contrat : 3 mois
 - Salaire : entre 11.65€ et 14.20€/heure
 - Mission en Temps plein : 35h/semaine
Candidatez maintenant et nous vous recontacterons le plus rapidement possible !",2022-02-10T17:45:55.000Z,2024-01-06T20:52:43.000Z,H2206,Réalisation de menuiserie bois et tonnellerie,Menuisier / Menuisière atelier et pose,MIS,Mission intérimaire - 3 Mois,Contrat travail,D,Débutant accepté,False,1,False,34 - MONTPELLIER,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/9102335,"[{'nom': 'BEETWEEN', 'url': 'https://candidature.beetween.com/apply/job/v7idt0iec98/menuisier-poseur-h-f', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/beetween80.png'}]",78.20Z,78,Activités des agences de travail temporaire,43.610476,3.87048,34000,34172,Atrium,"Qui sommes-nous ? Partie du dynamique Groupe Atoll, l'agence ATRIUM basée à Montpellier, une ville au riche patrimoine, se distingue depuis plus de 15 ans dans le recrutement multi-secteurs.",35 H  Travail en journée,Temps plein,4,"Ouvrier qualifié (P3,P4,OHQ)",,,,,,,,,,,,,,,,
9102306,SERRURIER POSEUR (H/F),"RESPONSABILITÉS : 

La mission Êtes-vous prêt à renforcer et installer des systèmes de sécurité complexes en tant que Serrurier Poseur H/F?
Notre client recherche une personne passionnée par le travail des métaux et la sécurité des bâtiments, prête à renforcer et embellir les espaces grâce à des créations métalliques et des systèmes de fermeture électroniques.
- Assurer la création d'ouvrages en métal pour renforcer la sécurité des bâtiments
- Installer toutes les fermetures et gonds des portes, fenêtres, volets roulants, stores, et clôtures
- Travailler sur la réalisation et montage de la menuiserie métallique
- Construire des bâtiments par le biais de charpente métallique et revêtements en acier
- Mettre en place des systèmes de sécurité électroniques tels que alarmes, contrôles d'accès et digicodes.

PROFIL RECHERCHÉ : 

Profil recherché Serrurier Poseur H/F confirmé, capable de renforcer la sécurité des bâtiments avec des ouvrages métalliques ou électroniques, d'installer diverses fermetures, de réaliser de la menuiserie métallique et de construire des bâtiments en charpente métallique ou en couverture acier.
- Expérience confirmée de 3 à 5 ans comme Serrurier Poseur
- Maîtrise de la pose d'ouvrages en métal pour la sécurité des bâtiments
- Compétences en installation de fermetures et gonds
- Aptitude à réaliser et monter de la menuiserie métallique
- Capacité à construire des bâtiments en charpente métallique ou en couverture acier
- Diplôme ou certification pertinente en serrurerie.
Ce que nous offrons :  - Contrat : Intérim
 - Date de démarrage du contrat : Dès que possible
 - Durée du contrat : 3 mois
 - Salaire : entre 11.65 et 13.01 €/heure
 - Mission en Temps plein : 35h/semaine
Candidatez maintenant et nous vous recontacterons le plus rapidement possible !",2022-02-10T17:45:49.000Z,2024-01-06T20:52:44.000Z,F1614,Pose de fermetures menuisées,Serrurier / Serrurière du bâtiment,MIS,Mission intérimaire - 3 Mois,Contrat travail,D,Débutant accepté,False,1,False,34 - MONTPELLIER,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/9102306,"[{'nom': 'BEETWEEN', 'url': 'https://candidature.beetween.com/apply/job/03mfwet9pw8/serrurier-poseur-h-f', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/beetween80.png'}]",78.20Z,78,Activités des agences de travail temporaire,43.610476,3.87048,34000,34172,Atrium,"Qui sommes-nous ? Bienvenue chez Atrium, notre agence, membre du réseau Groupe ATOLL et forte de 40 succursales, offre une expertise pointue dans le recrutement temporaire et permanent tout secteurs confondus. Domiciliée dans une ville dynamique et culturellement riche, nous sommes prêts à vous ouvrir les portes de l'opportunité.
Rejoignez la force vive d'une entreprise dédiée à la serrurerie, ayant pour mission de sécuriser votre quotidien.",35 H  Travail en journée,Temps plein,4,"Ouvrier qualifié (P3,P4,OHQ)",,,,,,,,,,,,,,,,
9094310,Chef de rayon frais ls (H/F),"Sous la responsabilité de votre direction, vous avez la responsabilité des rayons crèmerie LS et Ultra-Frais.
Vous managez votre équipe composée de 5 personnes.
Vous négociez vos achats et suivez les accords avec les fournisseurs.
Vous suivez vos objectifs de compte d'exploitation en termes de CA, marges et frais de personnels.
 Vous êtes rigoureux et autonome, vous avez l'esprit commercial et possédez de bonnes connaissance en gestion.
Vous êtes passionnés par les produits frais.
Vous avez le sens des responsabilités et possédez une expérience similaire en Hypermarché.",2022-02-10T16:07:43.000Z,2023-12-23T18:05:51.000Z,D1502,Management/gestion de rayon produits alimentaires,Chef de rayon produits frais,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée,False,1,False,45 - ORLEANS,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/9094310,"[{'nom': 'DISTRIJOB', 'url': 'https://www.distrijob.fr/offre-emploi/chef-de-rayon-frais-ls-orleans-1376452.aspx?utm_source=pole-emploi&utm_medium=referral&utm_campaign=responsable-de-rayon-produits-non-alimentaires', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/distrijob80.png'}]",,,,47.873361,1.910372,45000,45234,Palmer International,"Hypermarché indépendant de 8 000 m&sup2; recherche un e
Chef de rayon Crèmerie LS, Ultra Frais H F",,,,,,,,,,,,,,,,,,,,
